,Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,Price
314,Hyundai,Elantra,2014.0,10.0,120000.0,Automatic,second,Diesel,550000.0
315,Maruti Suzuki,Ertiga,2022.0,2.0,8638.0,Manual,first,Petrol,1150000.0
316,Maruti Suzuki,Swift Dzire,2013.0,11.0,62000.0,Manual,second,Petrol,350000.0
317,Maruti Suzuki,Swift Dzire,2013.0,11.0,62000.0,Manual,second,Petrol,350000.0
318,Honda,Amaze,2014.0,10.0,86131.0,Manual,second,Diesel,300000.0
319,Maruti Suzuki,Swift,2021.0,3.0,29000.0,Automatic,first,Petrol,765000.0
320,MG,ASTOR,2024.0,0.0,260.0,Manual,first,Petrol,1495000.0
321,Hyundai,Verna,2023.0,1.0,15120.0,Automatic,first,Petrol,1550000.0
322,Tata,Altroz,2021.0,3.0,21000.0,Manual,second,Petrol,535000.0
323,MG,Hector Plus,2022.0,2.0,11000.0,Automatic,first,Petrol,1850000.0
324,Maruti Suzuki,Ciaz,2017.0,7.0,63000.0,Manual,first,Petrol,750000.0
325,Skoda,Rapid,2021.0,3.0,41189.0,Automatic,first,Petrol,1225000.0
326,Mahindra,Scorpio-N,2022.0,2.0,20000.0,Manual,first,Diesel,1945000.0
327,Mercedes-Benz,C-Class,2011.0,13.0,64000.0,Automatic,second,Diesel,975000.0
328,Kia,Seltos,2020.0,4.0,62500.0,Manual,first,Diesel,945000.0
329,Toyota,Innova,2012.0,12.0,121000.0,Manual,first,Diesel,400000.0
330,Maruti Suzuki,Swift,2018.0,6.0,38000.0,Manual,second,Petrol,480000.0
331,Mahindra,Thar,2021.0,3.0,30000.0,Automatic,first,Diesel,1540000.0
332,Maruti Suzuki,Swift-Dzire-Tour,2010.0,14.0,130000.0,Manual,second,Diesel,260000.0
333,Maruti Suzuki,Wagon-R,2021.0,3.0,71000.0,Manual,first,Petrol,475000.0
334,Hyundai,Creta,2023.0,1.0,4800.0,Automatic,second,Diesel,1950000.0
335,Maruti Suzuki,Baleno,2017.0,7.0,59000.0,Manual,first,Petrol,515000.0
336,Honda,City,2011.0,13.0,75875.0,Automatic,second,Petrol,295000.0
337,Kia,Seltos,2020.0,4.0,109000.0,Manual,first,Diesel,975000.0
338,Maruti Suzuki,XL6,2022.0,2.0,76000.0,Manual,first,Petrol,1000000.0
339,Hyundai,Verna,2016.0,8.0,81982.0,Automatic,first,Diesel,695000.0
340,Mahindra,Xylo,2010.0,14.0,51258.0,Manual,first,Diesel,199000.0
341,Mahindra,Scorpio,2017.0,7.0,59000.0,Manual,first,Diesel,850000.0
342,Maruti Suzuki,Ertiga,2021.0,3.0,38000.0,Automatic,first,Petrol,1155000.0
343,Maruti Suzuki,Swift,2024.0,0.0,6000.0,Automatic,first,Petrol,1150000.0
344,BMW,3 Series,2016.0,8.0,53000.0,Automatic,second,Diesel,1399000.0
345,BMW,3 Series GT,2014.0,10.0,99000.0,Automatic,second,Diesel,1750000.0
346,Mercedes-Benz,E-Class,2012.0,12.0,73595.0,Automatic,second,Petrol,699000.0
347,Hyundai,Grand i10,2018.0,6.0,51000.0,Manual,first,Petrol,475000.0
348,Hyundai,Verna,2018.0,6.0,57546.0,Automatic,first,Petrol,849999.0
349,Maruti Suzuki,Swift,2018.0,6.0,48000.0,Automatic,second,Petrol,535000.0
350,Volkswagen,VentoTest,2011.0,13.0,22000.0,Manual,first,Petrol,299999.0
351,Maruti Suzuki,XL6,2021.0,3.0,22864.0,Automatic,first,Petrol,1095000.0
352,Maruti Suzuki,Vitara-Brezza,2017.0,7.0,64000.0,Manual,first,Diesel,585000.0
353,Hyundai,Grand i10,2013.0,11.0,88000.0,Manual,first,Diesel,410000.0
354,Ford,Figo,2011.0,13.0,30000.0,Manual,second,Petrol,149000.0
355,Hyundai,Grand i10 Nios,2020.0,4.0,33145.0,Manual,first,Petrol,600000.0
356,Skoda,Rapid,2011.0,13.0,60000.0,Manual,first,Petrol,220000.0
357,Jeep,Compass,2017.0,7.0,61000.0,Manual,second,Diesel,1150000.0
358,Maruti Suzuki,Ertiga,2014.0,10.0,120000.0,Automatic,second,Diesel,425000.0
359,Mahindra,XUV500,2016.0,8.0,87000.0,Manual,first,Diesel,1050000.0
360,Hyundai,Venue,2022.0,2.0,38000.0,Manual,first,Petrol,1040000.0
361,Jeep,Compass,2017.0,7.0,55000.0,Automatic,second,Petrol,1011000.0
362,Hyundai,Creta,2019.0,5.0,35000.0,Manual,first,Diesel,1145000.0
363,Honda,City,2011.0,13.0,82000.0,Automatic,second,Petrol,299000.0
364,Toyota,Innova Crysta,2019.0,5.0,65000.0,Automatic,first,Diesel,1400000.0
365,Renault,Duster,2015.0,9.0,90000.0,Manual,first,Diesel,575000.0
366,Honda,City,2023.0,1.0,9500.0,Automatic,first,Petrol,1475000.0
367,Renault,Duster,2013.0,11.0,86250.0,Manual,first,Diesel,290000.0
368,Toyota,Innova Crysta,2016.0,8.0,190000.0,Manual,first,Diesel,1650000.0
369,Volkswagen,Ameo,2017.0,7.0,80000.0,Manual,first,Diesel,475000.0
370,Hyundai,Creta,2021.0,3.0,96000.0,Automatic,first,Diesel,1700000.0
371,BMW,7 Series,2016.0,8.0,40000.0,Automatic,first,Diesel,2150000.0
372,Maruti Suzuki,XL6,2019.0,5.0,65000.0,Manual,first,Petrol,925000.0
373,Maruti Suzuki,Swift,2010.0,14.0,29000.0,Manual,first,Petrol,150000.0
374,Hyundai,i10,2013.0,11.0,40000.0,Automatic,second,Petrol,200000.0
375,Mahindra,Scorpio,2010.0,14.0,65000.0,Manual,second,Diesel,290000.0
376,Maruti Suzuki,Celerio,2018.0,6.0,38000.0,Automatic,second,Petrol,380000.0
377,Maruti Suzuki,Wagon-R,2015.0,9.0,66000.0,Automatic,second,Petrol,260000.0
378,Maruti Suzuki,Ciaz,2019.0,5.0,29000.0,Manual,first,Petrol,850000.0
379,Toyota,Fortuner,2016.0,8.0,90000.0,Manual,second,Diesel,1545000.0
380,Hyundai,Creta,2015.0,9.0,88000.0,Manual,second,Diesel,750000.0
381,Maruti Suzuki,Swift Dzire,2016.0,8.0,49000.0,Automatic,second,Petrol,599000.0
382,Maruti Suzuki,Celerio,2016.0,8.0,36000.0,Automatic,first,Petrol,399999.0
383,Honda,Jazz,2011.0,13.0,61000.0,Manual,second,Petrol,225000.0
384,Hyundai,Grand i10,2018.0,6.0,62000.0,Manual,second,Petrol,375000.0
385,Mercedes-Benz,CLA,2019.0,5.0,28370.0,Automatic,first,Diesel,1999999.0
386,Ford,Endeavour,2016.0,8.0,86000.0,Automatic,first,Diesel,1825000.0
387,Hyundai,i10,2011.0,13.0,68000.0,Manual,second,Petrol,230000.0
388,Ford,Ecosport,2019.0,5.0,54000.0,Manual,first,Diesel,810000.0
389,Hyundai,i20,2010.0,14.0,72000.0,Automatic,second,Petrol,275000.0
390,Renault,Triber,2020.0,4.0,59000.0,Manual,first,Petrol,675000.0
391,Hyundai,Santro Xing,2009.0,15.0,69000.0,Manual,second,Petrol,160000.0
392,Skoda,Rapid,2015.0,9.0,59000.0,Automatic,second,Petrol,550000.0
393,Hyundai,Santa Fe,2016.0,8.0,64200.0,Automatic,first,Diesel,1175000.0
394,Audi,A4,2015.0,9.0,53000.0,Automatic,second,Diesel,1750000.0
395,Audi,A6,2016.0,8.0,40000.0,Automatic,first,Diesel,1595000.0
396,Maruti Suzuki,Eeco,2011.0,13.0,53750.0,Manual,first,Petrol,155000.0
397,Kia,Seltos,2022.0,2.0,15000.0,Automatic,first,Petrol,1800000.0
398,Maruti Suzuki,Wagon-R,2011.0,13.0,75000.0,Manual,second,Petrol,245000.0
399,Maruti Suzuki,Omni,2010.0,14.0,88000.0,Manual,second,Petrol,95000.0
400,BMW,5 Series,2013.0,11.0,76064.0,Automatic,second,Diesel,1425000.0
401,Mahindra,XUV700,2022.0,2.0,6789.0,Automatic,first,Diesel,2000000.0
402,Hyundai,Creta,2018.0,6.0,84000.0,Manual,second,Diesel,1075000.0
403,Hyundai,Grand i10,2017.0,7.0,50523.0,Manual,second,Petrol,370000.0
404,Mercedes-Benz,E-Class,2014.0,10.0,74000.0,Automatic,first,Diesel,1384999.0
405,Toyota,Glanza,2020.0,4.0,38000.0,Automatic,first,Petrol,574000.0
406,Maruti Suzuki,Alto,2011.0,13.0,55000.0,Manual,second,Petrol,115000.0
407,Toyota,Innova,2014.0,10.0,130000.0,Manual,first,Diesel,1360000.0
408,Toyota,Camry,2014.0,10.0,108000.0,Automatic,first,Petrol,1400000.0
409,Honda,City,2018.0,6.0,58000.0,Manual,first,Petrol,574000.0
410,Maruti Suzuki,Swift,2021.0,3.0,41000.0,Manual,first,Petrol,679000.0
411,Tata,Nexon,2020.0,4.0,49000.0,Manual,first,Diesel,450000.0
412,Force,Motors FM Gurkha,2023.0,1.0,9900.0,Manual,first,Diesel,1550000.0
413,Renault,KWID,2017.0,7.0,67000.0,Manual,second,Petrol,250000.0
414,Maruti Suzuki,Swift,2023.0,1.0,11000.0,Automatic,first,Petrol,725000.0
415,Volkswagen,Polo,2020.0,4.0,35000.0,Automatic,first,Petrol,1170000.0
416,Honda,City,2017.0,7.0,28000.0,Automatic,first,Petrol,685000.0
417,Maruti Suzuki,Celerio,2017.0,7.0,142000.0,Automatic,first,Petrol,345000.0
418,Hyundai,i20,2014.0,10.0,62000.0,Manual,first,Petrol,421000.0
419,Renault,KWID,2019.0,5.0,18000.0,Manual,first,Petrol,325000.0
420,Maruti Suzuki,Swift Dzire,2015.0,9.0,72000.0,Manual,first,Diesel,450000.0
421,Hyundai,i20,2019.0,5.0,48000.0,Manual,first,Petrol,525000.0
422,Maruti Suzuki,Alto-K10,2017.0,7.0,65000.0,Automatic,first,Petrol,300000.0
423,Audi,Q5,2014.0,10.0,57000.0,Automatic,first,Diesel,1285000.0
424,Maruti Suzuki,Ciaz,2019.0,5.0,73000.0,Automatic,second,Petrol,695000.0
425,Jaguar,XF,2014.0,10.0,78000.0,Automatic,first,Diesel,995000.0
426,BMW,5 Series,2010.0,14.0,130000.0,Automatic,second,Petrol,280000.0
427,Hyundai,i20,2012.0,12.0,74000.0,Manual,second,Petrol,250000.0
428,Maruti Suzuki,Alto-K10,2015.0,9.0,18000.0,Automatic,second,Petrol,350000.0
429,Honda,City,2013.0,11.0,85000.0,Automatic,second,Petrol,400000.0
430,Maruti Suzuki,Celerio,2017.0,7.0,67000.0,Automatic,second,Petrol,450000.0
431,Maruti Suzuki,Alto-800,2023.0,1.0,9000.0,Manual,first,Petrol,490000.0
432,Mahindra,Scorpio,2015.0,9.0,76000.0,Manual,second,Diesel,850000.0
433,Maruti Suzuki,Swift,2019.0,5.0,7000.0,Automatic,second,Petrol,650000.0
434,Maruti Suzuki,Grand Vitara,2024.0,0.0,1600.0,Manual,first,Petrol,1350000.0
435,Hyundai,Elantra,2012.0,12.0,71000.0,Automatic,second,Petrol,445000.0
436,Honda,WRV,2017.0,7.0,50000.0,Manual,second,Diesel,725000.0
437,Maruti Suzuki,Swift,2018.0,6.0,42175.0,Automatic,first,Petrol,429000.0
438,Toyota,Etios,2012.0,12.0,115000.0,Manual,second,Diesel,325000.0
439,Honda,Jazz,2016.0,8.0,46000.0,Automatic,second,Petrol,450000.0
440,Fiat,Punto,2012.0,12.0,160000.0,Manual,first,Diesel,260000.0
441,Maruti Suzuki,Ciaz,2015.0,9.0,110000.0,Manual,second,Diesel,530000.0
442,Hyundai,i20,2012.0,12.0,79000.0,Manual,first,Diesel,220000.0
443,Hyundai,Creta,2016.0,8.0,72000.0,Automatic,first,Diesel,685000.0
444,Toyota,Corolla Altis,2016.0,8.0,61000.0,Automatic,second,Petrol,845000.0
445,Kia,Seltos,2023.0,1.0,27000.0,Automatic,first,Diesel,1775000.0
446,Toyota,Innova,2015.0,9.0,98525.0,Manual,second,Diesel,695000.0
447,Maruti Suzuki,Alto-K10,2011.0,13.0,59000.0,Manual,first,Petrol,260000.0
448,Volkswagen,Ameo,2017.0,7.0,99000.0,Manual,first,Diesel,649000.0
449,Mitsubishi,Pajero Sport,2017.0,7.0,68000.0,Manual,second,Diesel,1195000.0
450,Skoda,Kushaq,2022.0,2.0,10000.0,Automatic,first,Petrol,1361000.0
451,Hyundai,Eon,2013.0,11.0,80000.0,Manual,second,Petrol,195000.0
452,Tata,Manza,2013.0,11.0,100000.0,Manual,second,Diesel,150000.0
453,Maruti Suzuki,Wagon-R,2014.0,10.0,78000.0,Manual,second,Petrol,175000.0
454,Ford,Figo,2013.0,11.0,46200.0,Manual,first,Petrol,159000.0
455,Maruti Suzuki,Swift-Dzire,2017.0,7.0,81000.0,Automatic,first,Diesel,650000.0
456,Maruti Suzuki,Vitara-Brezza,2018.0,6.0,30000.0,Manual,first,Diesel,965000.0
457,Maruti Suzuki,Swift Dzire,2019.0,5.0,100000.0,Manual,second,Diesel,750000.0
458,Mini,Cooper Convertible,2012.0,12.0,28000.0,Automatic,second,Petrol,1990000.0
459,Mahindra,XUV500,2018.0,6.0,88000.0,Automatic,second,Diesel,890000.0
460,Hyundai,Verna,2023.0,1.0,12700.0,Manual,first,Petrol,1575000.0
461,Hyundai,Verna,2012.0,12.0,123500.0,Manual,second,Petrol,285000.0
462,Toyota,Corolla Altis,2011.0,13.0,99000.0,Manual,second,Diesel,325000.0
463,Honda,Amaze,2020.0,4.0,41000.0,Manual,second,Petrol,575000.0
464,Maruti Suzuki,Vitara-Brezza,2019.0,5.0,47000.0,Manual,first,Diesel,875000.0
465,Hyundai,Verna,2020.0,4.0,86000.0,Automatic,first,Diesel,899000.0
466,Mahindra,Scorpio Classic,2024.0,0.0,33000.0,Manual,first,Diesel,1850000.0
467,Maruti Suzuki,Swift,2018.0,6.0,45000.0,Manual,second,Petrol,510000.0
468,Tata,Hexa,2017.0,7.0,135000.0,Manual,second,Diesel,775000.0
469,Mahindra,XUV500,2012.0,12.0,168000.0,Manual,second,Diesel,500000.0
470,Mahindra,XUV500,2017.0,7.0,129124.0,Manual,first,Diesel,1095000.0
471,Maruti Suzuki,Swift-Dzire,2017.0,7.0,92000.0,Automatic,first,Diesel,645000.0
472,Hyundai,Creta,2020.0,4.0,42000.0,Manual,second,Diesel,1225000.0
473,Maruti Suzuki,Baleno,2019.0,5.0,53000.0,Manual,second,Petrol,635000.0
474,Audi,A6,2015.0,9.0,89000.0,Automatic,first,Diesel,890000.0
475,Maruti Suzuki,Alto-800,2018.0,6.0,108000.0,Manual,first,Petrol,320000.0
476,Volkswagen,Polo,2021.0,3.0,25000.0,Automatic,first,Petrol,1245000.0
477,Audi,A4,2013.0,11.0,102000.0,Automatic,second,Diesel,1020000.0
478,Maruti Suzuki,Swift,2011.0,13.0,75000.0,Automatic,second,Petrol,350000.0
479,Audi,A3,2016.0,8.0,99000.0,Automatic,second,Diesel,949000.0
480,Renault,KWID,2019.0,5.0,18000.0,Manual,first,Petrol,324000.0
481,Honda,CRV,2010.0,14.0,70343.0,Automatic,second,Petrol,650000.0
482,Mahindra,Scorpio,2017.0,7.0,90000.0,Automatic,second,Diesel,1100000.0
483,Maruti Suzuki,Swift-Dzire,2019.0,5.0,146000.0,Manual,second,Diesel,690000.0
484,Renault,KWID,2018.0,6.0,37000.0,Automatic,second,Petrol,325000.0
485,Honda,WRV,2018.0,6.0,103000.0,Manual,first,Diesel,780000.0
486,Tata,Indigo Ecs,2014.0,10.0,80000.0,Manual,second,Diesel,120000.0
487,Hyundai,Venue,2019.0,5.0,80000.0,Manual,second,Diesel,825000.0
488,Ford,Figo,2012.0,12.0,104000.0,Manual,second,Diesel,234000.0
489,Ford,Ecosport,2016.0,8.0,95000.0,Manual,first,Diesel,750000.0
490,Maruti Suzuki,Sx4,2014.0,10.0,106000.0,Manual,second,Petrol,275000.0
491,Audi,A3,2015.0,9.0,64000.0,Automatic,second,Diesel,850000.0
492,Maruti Suzuki,Alto,2011.0,13.0,78965.0,Manual,first,Petrol,135000.0
493,Tata,Tigor,2018.0,6.0,800000.0,Manual,second,Petrol,485000.0
494,Hyundai,Elite i20,2017.0,7.0,30300.0,Manual,first,Petrol,550000.0
495,Maruti Suzuki,Ertiga,2018.0,6.0,74000.0,Manual,first,Diesel,785000.0
496,Toyota,Innova Crysta,2020.0,4.0,66000.0,Automatic,first,Diesel,1960000.0
497,Maruti Suzuki,Baleno,2019.0,5.0,38032.0,Automatic,second,Petrol,690000.0
498,Honda,Jazz,2015.0,9.0,69000.0,Automatic,second,Petrol,500000.0
499,Mahindra,XUV500,2019.0,5.0,85000.0,Manual,first,Diesel,1050000.0
500,Tata,Manza,2010.0,14.0,78960.0,Manual,first,Petrol,95000.0
501,Maruti Suzuki,Wagon-R,2015.0,9.0,55049.0,Manual,first,Petrol,317000.0
502,Audi,A4,2016.0,8.0,135000.0,Automatic,first,Diesel,1651000.0
503,MG,Hector,2019.0,5.0,17000.0,Automatic,first,Petrol,1390000.0
504,Honda,City,2017.0,7.0,69000.0,Manual,second,Petrol,610000.0
505,Maruti Suzuki,Vitara-Brezza,2017.0,7.0,62000.0,Manual,first,Diesel,750000.0
506,Skoda,Octavia,2014.0,10.0,116000.0,Automatic,second,Petrol,740000.0
507,Ford,Ecosport,2015.0,9.0,55000.0,Automatic,second,Petrol,449000.0
508,Toyota,Fortuner,2017.0,7.0,69000.0,Automatic,second,Diesel,2099000.0
509,Volkswagen,Vento,2016.0,8.0,110000.0,Automatic,second,Diesel,649999.0
510,Honda,City,2014.0,10.0,75000.0,Automatic,first,Petrol,525000.0
511,Honda,Amaze,2015.0,9.0,38000.0,Manual,first,Petrol,450000.0
512,Mercedes-Benz,M-Class,2013.0,11.0,83000.0,Automatic,second,Diesel,1629000.0
513,Volkswagen,Polo,2019.0,5.0,68000.0,Manual,first,Petrol,575000.0
514,Maruti Suzuki,Ertiga,2019.0,5.0,15000.0,Automatic,second,Petrol,1055000.0
515,Hyundai,i20,2023.0,1.0,11800.0,Automatic,second,Petrol,950000.0
516,Maruti Suzuki,Wagon-R,2009.0,15.0,85000.0,Manual,second,Petrol,155000.0
517,Mahindra,TUV,2016.0,8.0,87000.0,Automatic,first,Diesel,750000.0
518,Land Rover,Range Rover Evoque,2012.0,12.0,89000.0,Manual,second,Diesel,1600000.0
519,Honda,Jazz,2012.0,12.0,70000.0,Manual,second,Petrol,265000.0
520,Maruti Suzuki,Swift,2011.0,13.0,45000.0,Manual,second,Petrol,195000.0
521,Maruti Suzuki,Wagon-R,2015.0,9.0,38482.0,Manual,first,Petrol,310000.0
522,Hyundai,Creta,2016.0,8.0,68000.0,Automatic,second,Diesel,1050000.0
523,Maruti Suzuki,Wagon R,2016.0,8.0,65000.0,Automatic,second,Petrol,460000.0
524,Renault,Duster,2015.0,9.0,760045.0,Manual,first,Diesel,155000.0
525,Volkswagen,VentoTest,2015.0,9.0,74000.0,Automatic,first,Diesel,545000.0
526,Maruti Suzuki,Ciaz,2016.0,8.0,83214.0,Manual,second,Diesel,390000.0
527,Toyota,Innova Crysta,2017.0,7.0,158000.0,Manual,first,Diesel,1575000.0
528,Maruti Suzuki,S-Cross,2017.0,7.0,108000.0,Manual,first,Diesel,775000.0
529,Maruti Suzuki,Alto-800,2015.0,9.0,91000.0,Manual,second,Petrol,205000.0
530,Maruti Suzuki,Wagon-R,2010.0,14.0,65000.0,Manual,first,Petrol,225000.0
531,Maruti Suzuki,Swift,2016.0,8.0,80000.0,Manual,second,Diesel,545000.0
532,Mercedes-Benz,E-Class,2014.0,10.0,87000.0,Automatic,second,Diesel,1545000.0
533,Honda,City,2014.0,10.0,68700.0,Manual,second,Petrol,525000.0
534,Toyota,Innova,2015.0,9.0,220000.0,Manual,second,Diesel,990000.0
535,Hyundai,i10,2012.0,12.0,53000.0,Automatic,second,Petrol,285000.0
536,Volkswagen,Polo,2014.0,10.0,41500.0,Manual,second,Petrol,360000.0
537,Toyota,Fortuner,2015.0,9.0,125000.0,Automatic,first,Diesel,1598000.0
538,Tata,Harrier,2021.0,3.0,50000.0,Automatic,first,Diesel,1699000.0
539,Hyundai,Creta Facelift,2021.0,3.0,67777.0,Automatic,first,Petrol,1333333.0
540,Mahindra,Renault Logan,2007.0,17.0,170000.0,Manual,second,Diesel,148000.0
541,BMW,5 Series,2011.0,13.0,85000.0,Automatic,first,Diesel,920000.0
542,Hyundai,i10,2013.0,11.0,69000.0,Manual,first,Petrol,199000.0
543,Honda,City,2015.0,9.0,72500.0,Automatic,second,Petrol,450000.0
544,Tata,Indigo Cs,2009.0,15.0,155888.0,Manual,second,Diesel,120000.0
545,Hyundai,Eon,2014.0,10.0,60000.0,Manual,second,Petrol,198000.0
546,Hyundai,Eon,2017.0,7.0,63000.0,Manual,second,Petrol,240000.0
547,Hyundai,Venue,2022.0,2.0,13000.0,Manual,first,Petrol,825000.0
548,Maruti Suzuki,Celerio,2014.0,10.0,32117.0,Automatic,first,Petrol,395000.0
549,Maruti Suzuki,Ertiga,2015.0,9.0,70000.0,Manual,first,Diesel,900000.0
550,Ford,Ecosport,2016.0,8.0,91000.0,Automatic,first,Petrol,675000.0
551,Ford,Endeavour,2017.0,7.0,75000.0,Automatic,second,Diesel,1900000.0
552,Maruti Suzuki,Baleno,2017.0,7.0,47231.0,Manual,first,Petrol,535101.0
553,Maruti Suzuki,Eeco,2019.0,5.0,38000.0,Manual,first,Petrol,410000.0
554,Hyundai,Eon,2015.0,9.0,68000.0,Manual,second,Petrol,225000.0
555,Hyundai,Alcazar,2022.0,2.0,24000.0,Automatic,first,Diesel,1875000.0
556,Mahindra,Thar,2019.0,5.0,68000.0,Manual,first,Diesel,875000.0
557,Renault,Lodgy,2015.0,9.0,58000.0,Manual,first,Diesel,500000.0
558,Toyota,Innova Crysta,2017.0,7.0,71000.0,Automatic,second,Diesel,1725000.0
559,Hyundai,Grand i10 Nios,2020.0,4.0,51500.0,Automatic,second,Petrol,499999.0
560,Renault,Duster,2017.0,7.0,105000.0,Manual,first,Diesel,645000.0
561,Toyota,Innova,2011.0,13.0,250000.0,Manual,second,Diesel,799999.0
562,Skoda,Octavia,2008.0,16.0,140000.0,Manual,second,Diesel,260000.0
563,Tata,Indigo Cs,2010.0,14.0,90000.0,Manual,first,Diesel,120000.0
564,Toyota,Innova,2012.0,12.0,25000.0,Manual,second,Diesel,775000.0
565,Mahindra,XUV500,2016.0,8.0,85000.0,Manual,second,Diesel,500000.0
566,Mahindra,Scorpio,2013.0,11.0,100000.0,Manual,second,Diesel,550000.0
567,Renault,KWID,2018.0,6.0,67000.0,Manual,second,Petrol,299000.0
568,Mahindra,TUV,2016.0,8.0,56000.0,Automatic,second,Diesel,695000.0
569,Honda,Amaze,2017.0,7.0,50000.0,Manual,second,Petrol,460000.0
570,Maruti Suzuki,Sx4,2007.0,17.0,82038.0,Manual,second,Petrol,150000.0
571,Hyundai,Creta,2023.0,1.0,10110.0,Manual,first,Petrol,1095000.0
572,BMW,7 Series,2012.0,12.0,90000.0,Automatic,first,Diesel,1850000.0
573,Renault,KWID,2017.0,7.0,90000.0,Automatic,first,Petrol,290000.0
574,Maruti Suzuki,XL6,2020.0,4.0,70000.0,Manual,first,Petrol,1100000.0
575,Volkswagen,VentoTest,2011.0,13.0,66000.0,Automatic,first,Petrol,299000.0
576,Maruti Suzuki,Ignis,2022.0,2.0,21260.0,Manual,first,Petrol,535000.0
577,Honda,City,2013.0,11.0,28500.0,Automatic,second,Petrol,560000.0
578,Maruti Suzuki,Alto-K10,2019.0,5.0,80000.0,Automatic,second,Petrol,280000.0
579,Maruti Suzuki,Ciaz,2019.0,5.0,38000.0,Manual,first,Petrol,630000.0
580,Maruti Suzuki,Ritz,2012.0,12.0,90000.0,Manual,first,Diesel,325000.0
581,Mahindra,Scorpio,2008.0,16.0,145000.0,Manual,second,Diesel,445000.0
582,Jeep,Compass,2019.0,5.0,73000.0,Manual,first,Diesel,1175000.0
583,Skoda,Octavia,2017.0,7.0,82500.0,Automatic,second,Petrol,695000.0
584,Mahindra,Bolero,2018.0,6.0,140000.0,Manual,first,Diesel,630000.0
585,Hyundai,Creta,2017.0,7.0,120000.0,Automatic,first,Diesel,975000.0
586,Tata,Nano,2015.0,9.0,47000.0,Automatic,second,Petrol,265000.0
587,Kia,Seltos,2020.0,4.0,42000.0,Manual,first,Petrol,1080000.0
588,Hyundai,i20,2017.0,7.0,78000.0,Manual,second,Diesel,689000.0
589,Maruti Suzuki,Celerio,2018.0,6.0,72000.0,Automatic,first,Petrol,400000.0
590,Ford,Ecosport,2014.0,10.0,102000.0,Manual,second,Diesel,225000.0
591,Hyundai,i20,2013.0,11.0,68000.0,Manual,second,Petrol,379000.0
592,Volvo,XC60,2016.0,8.0,65000.0,Automatic,second,Diesel,1575000.0
593,Honda,Civic,2019.0,5.0,20000.0,Automatic,second,Petrol,1773000.0
594,Toyota,Urban Cruiser,2022.0,2.0,18000.0,Automatic,first,Petrol,865000.0
595,Maruti Suzuki,maruti-suzuki-dzire,2015.0,9.0,35000.0,Manual,first,Diesel,475000.0
596,Hyundai,Xcent,2017.0,7.0,82000.0,Manual,first,Petrol,649999.0
597,Toyota,Glanza,2020.0,4.0,79000.0,Automatic,first,Petrol,650000.0
598,Maruti Suzuki,Eeco,2013.0,11.0,72000.0,Manual,first,Petrol,290000.0
599,Maruti Suzuki,Wagon-R,2007.0,17.0,121000.0,Manual,second,Petrol,125000.0
600,Hyundai,Alcazar,2022.0,2.0,23950.0,Automatic,first,Diesel,2075000.0
601,Hyundai,Elite i20,2016.0,8.0,90000.0,Manual,first,Petrol,425000.0
602,Hyundai,Creta,2016.0,8.0,58000.0,Automatic,second,Petrol,745000.0
603,Maruti Suzuki,Brezza,2024.0,0.0,20000.0,Manual,first,Petrol,1100000.0
604,Toyota,Innova Crysta,2017.0,7.0,109000.0,Automatic,first,Diesel,1700000.0
605,Renault,KWID,2022.0,2.0,36000.0,Automatic,first,Petrol,485000.0
606,Maruti Suzuki,Swift,2015.0,9.0,57000.0,Manual,first,Petrol,430000.0
607,Hyundai,i20,2021.0,3.0,53000.0,Manual,first,Diesel,785000.0
608,Toyota,Innova Crysta,2019.0,5.0,125000.0,Automatic,second,Diesel,1685000.0
609,Tata,Punch,2022.0,2.0,19100.0,Manual,first,Petrol,651000.0
610,Hyundai,i20,2019.0,5.0,26000.0,Automatic,second,Petrol,550000.0
611,Maruti Suzuki,XL6,2021.0,3.0,62035.0,Automatic,first,Petrol,1095000.0
612,Tata,Nano,2009.0,15.0,13000.0,Manual,second,Petrol,60000.0
613,Hyundai,Creta,2015.0,9.0,155000.0,Manual,first,Diesel,800000.0
614,Maruti Suzuki,Alto,2010.0,14.0,101325.0,Manual,second,Petrol,140000.0
615,Maruti Suzuki,Swift-Dzire,2018.0,6.0,71000.0,Manual,second,Diesel,585000.0
616,Volkswagen,VentoTest,2015.0,9.0,59312.0,Manual,second,Petrol,345000.0
617,Hyundai,i10,2014.0,10.0,72000.0,Manual,second,Diesel,455000.0
618,Hyundai,Elite i20,2020.0,4.0,38000.0,Manual,first,Petrol,595000.0
619,Mahindra,Scorpio,2022.0,2.0,49000.0,Manual,first,Diesel,1599000.0
620,Hyundai,Verna,2019.0,5.0,110000.0,Automatic,first,Diesel,890000.0
621,Honda,WRV,2017.0,7.0,44000.0,Manual,first,Petrol,651000.0
622,Mercedes-Benz,E-Class,2014.0,10.0,78000.0,Automatic,second,Petrol,1250000.0
623,Mahindra,Scorpio,2016.0,8.0,44000.0,Manual,second,Diesel,850000.0
624,Maruti Suzuki,S-Cross,2022.0,2.0,54252.0,Automatic,first,Petrol,850000.0
625,Hyundai,Elite i20,2014.0,10.0,55000.0,Manual,second,Diesel,481000.0
